search URL:,https://patents.google.com/?assignee=Univ+Sheffield&after=filing:20100101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
GB-201117372-D0,Anti-microbial fatty acid ,Univ Sheffield,,2011-10-08,2011-10-08,2011-11-23,,https://patents.google.com/patent/GB201117372D0/en,
GB-201118196-D0,Compositions and methods for selective prevention of mRNA translation ,Univ Sheffield,,2011-10-21,2011-10-21,2011-12-07,,https://patents.google.com/patent/GB201118196D0/en,
AU-2021251429-A1,Gene therapy treatment ,University Of Sheffield,"Mimoun Azzouz, Evangelia KARYKA, Joseph SCARROTT",2020-04-09,2021-04-09,2022-09-08,,https://patents.google.com/patent/AU2021251429A1/en,
WO-2015004431-A1,Composites ,The University Of Sheffield,"Alma Hodzic, Patrick James Smith",2013-07-12,2014-07-04,2015-01-15,,https://patents.google.com/patent/WO2015004431A1/en,
GB-201204379-D0,Screen ,Univ Sheffield,,2012-03-13,2012-03-13,2012-04-25,,https://patents.google.com/patent/GB201204379D0/en,
GB-202215974-D0,Microrna panels for pulmonary hypertension ,"Imperial College Innovations Ltd, Univ Sheffield, Royal Papworth Hospital Nhs Found Trust",,2022-10-28,2022-10-28,2022-12-14,,https://patents.google.com/patent/GB202215974D0/en,
GB-201206412-D0,T lymphocyte cell suppression ,Univ Sheffield,,2012-04-12,2012-04-12,2012-05-23,,https://patents.google.com/patent/GB201206412D0/en,
GB-201219759-D0,Powder inhaler device ,Univ Sheffield Hallam,,2012-11-02,2012-11-02,2012-12-19,,https://patents.google.com/patent/GB201219759D0/en,
GB-201319573-D0,Powder Inhaler Device ,Univ Sheffield Hallam,,2013-11-06,2013-11-06,2013-12-18,,https://patents.google.com/patent/GB201319573D0/en,
AU-2013205400-A1,Antigenic Polypeptides ,"Biosynexus Inc., University Of Sheffield","Kirsty Brummell, Simon Clarke, Simon Foster, Philip Mcdowell",2000-06-20,2013-04-24,2013-05-23,,https://patents.google.com/patent/AU2013205400A1/en,
GB-202209187-D0,Object localisation ,"Pragmatic Semiconductor Ltd, Univ Sheffield",,2022-06-22,2022-06-22,2022-08-10,,https://patents.google.com/patent/GB202209187D0/en,
WO-2022217084-A1,Perivascular accumulation of immune cells in the diagnosis and treatment of cancer ,"Neogenomics Laboratories, Inc., The University Of Sheffield","Claire Lewis, Anna JUNCKER-JENSEN, Mate Levente NAGY, Nicholas Matthew STAVROU, Mohammed Ridha MOAMIN, Richard Allen",2021-04-09,2022-04-08,2022-10-13,,https://patents.google.com/patent/WO2022217084A1/en,
GB-202201062-D0,Carbon dioxide refining ,Univ Sheffield,,2022-01-27,2022-01-27,2022-03-16,,https://patents.google.com/patent/GB202201062D0/en,
GB-202005321-D0,Gene therapy treatment ,Univ Sheffield,,2020-04-09,2020-04-09,2020-05-27,,https://patents.google.com/patent/GB202005321D0/en,
WO-2018196975-A1,Probe ,The University Of Sheffield,"Sherif EL-KHAMISY, Sherif SHAWKY",2017-04-27,2017-04-27,2018-11-01,,https://patents.google.com/patent/WO2018196975A1/en,
WO-2018167447-A1,Low dose aspirin (1-50 mg) together with antiplatelets such as ticagrelor of anticoagulants ,University Of Sheffield,"Robert Frederick STOREY, William Andrew Edison PARKER",2017-03-14,2017-03-14,2018-09-20,,https://patents.google.com/patent/WO2018167447A1/en,
GB-201622049-D0,Anion receptor polymers ,Univ Sheffield,,2016-12-22,2016-12-22,2017-02-08,,https://patents.google.com/patent/GB201622049D0/en,
GB-201301685-D0,Diagnosis and treatment of cancer ,Univ Sheffield,,2013-01-31,2013-01-31,2013-03-20,,https://patents.google.com/patent/GB201301685D0/en,
GB-201607913-D0,Sports training ,Univ Sheffield Hallam,,2016-05-06,2016-05-06,2016-06-22,,https://patents.google.com/patent/GB201607913D0/en,
GB-201304195-D0,Screen ,Univ Sheffield,,2013-03-08,2013-03-08,2013-04-24,,https://patents.google.com/patent/GB201304195D0/en,
GB-201306645-D0,T Lymphocyte Suppression ,Univ Sheffield,,2013-04-12,2013-04-12,2013-05-29,,https://patents.google.com/patent/GB201306645D0/en,
GB-201308749-D0,Sports training ,Univ Sheffield Hallam,,2013-05-15,2013-05-15,2013-06-26,,https://patents.google.com/patent/GB201308749D0/en,
WO-2016034730-A1,Silk protein structures ,"Cambridge Enterprise Limited, The University Of Sheffield","Tuomas Knowles, Ulyana Shimanovich, Christopher Holland",2014-09-04,2015-09-04,2016-03-10,,https://patents.google.com/patent/WO2016034730A1/en,
GB-201518237-D0,Power inhaler device ,Univ Sheffield Hallam,,2015-10-15,2015-10-15,2015-12-02,,https://patents.google.com/patent/GB201518237D0/en,
GB-201507873-D0,Sports training ,Univ Sheffield Hallam,,2015-05-08,2015-05-08,2015-06-24,,https://patents.google.com/patent/GB201507873D0/en,
GB-2510193-A,Arch or semi-circle shaped net for sporting or other game such as badminton ,"Univ Sheffield Hallam, Badminton Ass Of England Ltd","John Howard Hart, Christina King",2013-01-29,2013-01-29,2014-07-30,,https://patents.google.com/patent/GB2510193A/en,
GB-201418325-D0,Powder inhaler device ,Univ Sheffield Hallam,,2014-10-16,2014-10-16,2014-12-03,,https://patents.google.com/patent/GB201418325D0/en,
GB-201408626-D0,Sports training ,Univ Sheffield Hallam,,2014-05-15,2014-05-15,2014-07-02,,https://patents.google.com/patent/GB201408626D0/en,
WO-2014064463-A1,Identification tag ,"Bae Systems Plc, The University Of Sheffield","James Christopher Gordon Matthews, Alan Tennant",2012-10-26,2013-10-25,2014-05-01,,https://patents.google.com/patent/WO2014064463A1/en,
WO-2020180922-A1,Programming emergent symmetries with saddle-splay elasticity ,"The Trustees Of The University Of Pennsylvania, Trustees Of Tufts College, Sheffield Hallam University","Shu Yang, Yu Xia, Timothy J. ATHERTON, Douglas J. CLEAVER, Andrew A. DEBENEDICTIS, Dae Seok KIM",2019-03-04,2020-03-04,2020-09-10,,https://patents.google.com/patent/WO2020180922A1/en,
GB-201619925-D0,Apparatus and method for stirring fluid in a container ,Univ Of Sheffield The,,2016-11-24,2016-11-24,2017-01-11,,https://patents.google.com/patent/GB201619925D0/en,
GB-202117236-D0,Prorsthetic training device ,Sheffield Hallam Univ,,2021-11-29,2021-11-29,2022-01-12,,https://patents.google.com/patent/GB202117236D0/en,
GB-201619990-D0,Photoactive perovskite ,Sheffield Hallam Univ,,2016-11-25,2016-11-25,2017-01-11,,https://patents.google.com/patent/GB201619990D0/en,
GB-201611540-D0,Photoactive polymer-perovskite composite materials ,Sheffield Hallam Univ,,2016-07-01,2016-07-01,2016-08-17,,https://patents.google.com/patent/GB201611540D0/en,
GB-202115166-D0,High voltage series mosfet switching circuit ,Sheffield Hallam Univ,,2021-10-21,2021-10-21,2021-12-08,,https://patents.google.com/patent/GB202115166D0/en,
