search URL:,https://patents.google.com/?assignee=Univ+Liverpool&after=filing:20100101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-110997132-A,Sulfur-doped carbonaceous porous materials ,利物浦大学,"耶特-辛·李, 托姆·哈塞尔",2017-07-11,2018-07-11,2020-04-10,,https://patents.google.com/patent/CN110997132A/en,https://patentimages.storage.googleapis.com/61/be/52/f5dc42023f3ed3/HDA0002388841520000041.png
GB-201814881-D0,Cage microparticle dispersions ,"Univ Liverpool, Queens Univ Of Belfast",,2018-09-13,2018-09-13,2018-10-31,,https://patents.google.com/patent/GB201814881D0/en,
US-2016095823-A1,Methods of using propofol derivatives for analgesia ,"The University Of Liverpool, The University Of Dundee, Medizinische Hochschule Hannover","Martin Leuwer, Gertrud Haeseler, Jeremy Lambert, Delia Belelli",2005-12-19,2015-11-24,2016-04-07,,https://patents.google.com/patent/US20160095823A1/en,https://patentimages.storage.googleapis.com/b3/16/bb/95463643d0719c/US20160095823A1-20160407-D00001.png
CN-107735156-A,Porous material ,利物浦大学,"安迪·库珀, 刘明",2015-04-30,2016-04-29,2018-02-23,,https://patents.google.com/patent/CN107735156A/en,
CN-108291261-A,Method for the response for predicting confrontation TNF treatments ,利物浦大学,"海伦·路易丝·赖特, 罗伯特·约翰·穆特, 史蒂文·威廉·爱德华",2015-12-03,2016-12-02,2018-07-17,,https://patents.google.com/patent/CN108291261A/en,
CN-105452344-A,Polydendrons ,利物浦大学,"史蒂文·兰纳德, 安德鲁·欧文, 汉纳·罗杰斯, 菲奥娜·哈顿, 法耶·索思沃思",2013-06-14,2014-06-13,2016-03-30,,https://patents.google.com/patent/CN105452344A/en,
AU-2019222839-A1,"Filarial nematode vaccines, polypeptides, and nucleic acids ","Edinburgh University, The University Of Liverpool","Stuart Armstrong, Simon BABAYAN, Mark BLAXTER, Ben MAKEPEACE, David Taylor",2014-02-11,2019-08-28,2019-09-19,,https://patents.google.com/patent/AU2019222839A1/en,
EP-2417062-A1,Mixed metal oxides ,The University Of Liverpool,"Matthew Suchomel, Matthew Rosseinsky, Hongjun Niu, Paul Chalker, Lei Yan",2009-04-08,2010-04-07,2012-02-15,,https://patents.google.com/patent/EP2417062A1/en,
US-2020023435-A1,System And Process For In-process Electron Beam Profile and Location Analyses ,"Howmedica Osteonics Corp., The University Of Liverpool","Christopher J. Sutcliffe, Eric Jones, Hay Wong",2018-07-19,2019-07-18,2020-01-23,,https://patents.google.com/patent/US20200023435A1/en,https://patentimages.storage.googleapis.com/1b/2b/10/f81b964e738bcc/US20200023435A1-20200123-D00000.png
US-2013231450-A1,Polymer-dendrimer hybrids ,The University Of Liverpool,"Gwenaelle Bonzi, Jonathan Weaver, Andrew Cooper, Steven Rannard",2008-04-04,2013-03-13,2013-09-05,,https://patents.google.com/patent/US20130231450A1/en,https://patentimages.storage.googleapis.com/b4/c3/97/7d5a4247517fe1/US20130231450A1-20130905-D00000.png
GB-201115635-D0,Compositions of lopinavir and ritonavir ,Univ Liverpool,,2011-09-09,2011-09-09,2011-10-26,,https://patents.google.com/patent/GB201115635D0/en,
US-10675251-B2,Particles containing branched polymers ,The University Of Liverpool,"Steve Rannard, Jane Ford, Hannah Rogers, Pierre Chambon, Marco Giardiello, Andrew Owen, Neil Kitteringham",2014-07-18,2015-07-17,2020-06-09,2020-06-09,https://patents.google.com/patent/US10675251B2/en,https://patentimages.storage.googleapis.com/99/12/cf/dea6432de9443b/US10675251-20200609-D00000.png
EP-2914687-A2,Soluble polymers ,The University Of Liverpool,"Andrew Cooper, David Adams, Ge CHENG, Tom HASELL",2012-11-02,2013-11-04,2015-09-09,,https://patents.google.com/patent/EP2914687A2/en,
EP-4164790-A1,Co2 hydrogenation to oxygenates using plasma catalysis ,The University of Liverpool,"Xin TU, Yaolin Wang",2020-06-15,2021-06-15,2023-04-19,,https://patents.google.com/patent/EP4164790A1/en,
GB-201521640-D0,Novel porous materials ,Univ Liverpool,,2015-12-08,2015-12-08,2016-01-20,,https://patents.google.com/patent/GB201521640D0/en,
US-11415407-B2,Frequency-domain optical interferometry imaging apparatus and method for astigmatistic bi-focal illumination imaging of an eye ,The University Of Liverpool,"Yaochun Shen, Yalin Zheng, Yue Dong, Samuel Lawman",2016-04-01,2020-09-29,2022-08-16,2022-08-16,https://patents.google.com/patent/US11415407B2/en,https://patentimages.storage.googleapis.com/78/b4/a7/ddba206f89669b/US11415407-20220816-D00000.png
CN-112470005-A,Biomarkers for colorectal cancer ,"利物浦大学, 布里斯托尔大学医院国民卫生服务信托基金会","克里斯·普罗伯特, 阿什利·邦德, 罗斯玛丽·格林伍德",2018-05-23,2019-05-23,2021-03-09,,https://patents.google.com/patent/CN112470005A/en,
WO-2017081477-A1,Thin film solar cell ,The University Of Liverpool,Jon MAJOR,2015-11-13,2016-11-11,2017-05-18,,https://patents.google.com/patent/WO2017081477A1/en,
EP-3850034-A1,Sulfur-based polymers ,The University of Liverpool,"Xiaofeng Wu, Douglas Parker, Thomas HASELL",2018-09-12,2019-09-12,2021-07-21,,https://patents.google.com/patent/EP3850034A1/en,
CN-102608508-A,Automatic real-time pulse measuring device and method for threshold voltage parameter of field-effect transistor ,"西交利物浦大学, 西安交通大学苏州研究院","赵策洲, 黄鼎, 魏小莽",2011-12-20,2011-12-20,2012-07-25,,https://patents.google.com/patent/CN102608508A/en,
CN-109216171-A,A method of reducing wide band gap semiconductor device ohmic contact resistance ,"新加坡国立大学, 苏州工业园区新国大研究院, 西交利物浦大学","孙瑞泽, 梁永齐, 赵策洲, 蔡宇韬",2017-06-30,2017-06-30,2019-01-15,,https://patents.google.com/patent/CN109216171A/en,
CN-102116827-A,Device and method for automatically measuring pulse current-voltage (I-V) and pulse capacitance-voltage (C-V) semiconductor parameters ,"西交利物浦大学, 西安交通大学, 西安交通大学苏州研究院","魏小莽, 赵策洲, 周云龙",2010-12-23,2010-12-23,2011-07-06,,https://patents.google.com/patent/CN102116827A/en,https://patentimages.storage.googleapis.com/52/a1/4f/f84c480705f285/HDA0000040176530000012.png
CN-110280014-A,The method of spinning sensation is reduced under a kind of reality environment ,西交利物浦大学,"梁海宁, 王佳林, 界古",2019-05-21,2019-05-21,2019-09-27,,https://patents.google.com/patent/CN110280014A/en,
CN-109686902-A,"Lithium-sulfur cell composite diaphragm, preparation method and application ",西交利物浦大学,"易若玮, 杨莉, 赵策洲, 袁宇丹, 刘晨光, 赵胤超, 耿显葳, 林向飞",2018-11-29,2018-11-29,2019-04-26,,https://patents.google.com/patent/CN109686902A/en,
CN-104378635-A,Video region-of-interest (ROI) encoding method based on microphone array assistance ,西交利物浦大学,"罗天明, 程飞",2014-10-28,2014-10-28,2015-02-25,,https://patents.google.com/patent/CN104378635A/en,
CN-103246893-A,ECOC (European Conference on Optical Communication) encoding classification method based on rejected random subspace ,西交利物浦大学,"张百灵, 潘皓",2013-03-20,2013-03-20,2013-08-14,,https://patents.google.com/patent/CN103246893A/en,https://patentimages.storage.googleapis.com/b8/77/d3/214137788da54b/DEST_PATH_HDA00003260868700011.png
CN-110606981-A,"Pressure sensor, preparation method and application thereof, and wearable intelligent fabric comprising pressure sensor ",西交利物浦大学,"刘景堂, 朱敏德, 维加亚酷美·拿加潘, 梁海宁",2019-07-22,2019-07-22,2019-12-24,,https://patents.google.com/patent/CN110606981A/en,
CN-108845754-A,Nothing for mobile virtual reality head-mounted display is resident text entry method ,西交利物浦大学,"梁海宁, 徐温格, 岳勇",2018-07-03,2018-07-03,2018-11-20,,https://patents.google.com/patent/CN108845754A/en,
CN-107403034-A,Water pollution spreads early warning method for visualizing ,西交利物浦大学,"岳勇, 朱晓辉, 刘婉, 贾露, 喻纪文, 胡兆鹏",2017-06-28,2017-06-28,2017-11-28,,https://patents.google.com/patent/CN107403034A/en,
CN-108023070-A,A kind of graphene based on self assembly-silicon combination electrode material and preparation method thereof ,西交利物浦大学,"刘晨光, 顾敏学, 赵胤超, 易若玮, 杨莉, 赵策洲",2017-11-22,2017-11-22,2018-05-11,,https://patents.google.com/patent/CN108023070A/en,
CN-110538443-A,Table tennis training robot with visual identification function ,西交利物浦大学,"叶啸东, 陈帅, 宁迈臻, 张啸吟, 杨子琦",2019-08-09,2019-08-09,2019-12-06,,https://patents.google.com/patent/CN110538443A/en,
WO-2022121931-A1,Friction nano power generation synaptic transistor ,西交利物浦大学,"刘启晗, 赵春, 赵策洲, 刘伊娜, 杨莉",2020-12-08,2021-12-08,2022-06-16,,https://patents.google.com/patent/WO2022121931A1/en,https://patentimages.storage.googleapis.com/56/09/f5/8336f7aa57f1d4/PCTCN2021136366-appb-300001.png
GB-201005402-D0,Data input ,Liverpool John Moores University,,2010-03-31,2010-03-31,2010-05-12,,https://patents.google.com/patent/GB201005402D0/en,
CN-105827180-A,Distributed photovoltaic system based on Beta parameter difference power control ,西交利物浦大学,"文辉清, 李星硕",2016-05-24,2016-05-24,2016-08-03,,https://patents.google.com/patent/CN105827180A/en,
EP-2436072-A1,Cathode ,The University Of Liverpool,"Matthew Rosseinsky, Hongjun Niu, John Claridge, Jared Smit, Zengqiang Deng",2009-05-28,2010-05-28,2012-04-04,,https://patents.google.com/patent/EP2436072A1/en,
CN-106934392-A,Vehicle-logo recognition and attribute forecast method based on multi-task learning convolutional neural networks ,西交利物浦大学,"张百灵, 夏翌彰, 颜诗洋, 钱荣强",2017-02-28,2017-02-28,2017-07-07,,https://patents.google.com/patent/CN106934392A/en,
CN-109934828-A,Diplochromosome image cutting method based on Compact SegUnet self learning model ,"西交利物浦大学, 苏州精准医疗科技有限公司","苏炯龙, 马飞, 孟佳, 宋思凡, 黄戴赟, 时长军, 肖晟, 杨春潇",2019-02-28,2019-02-28,2019-06-25,,https://patents.google.com/patent/CN109934828A/en,
CN-105184784-A,Motion information-based method for monocular camera to acquire depth information ,西交利物浦大学,"罗天明, 蒋琛儒, 程飞",2015-08-28,2015-08-28,2015-12-23,,https://patents.google.com/patent/CN105184784A/en,
CN-110162058-A,AGV method and device for planning ,西交利物浦大学,"马飞, 林育阳, 陈思锐, 李沐阳",2019-06-03,2019-06-03,2019-08-23,,https://patents.google.com/patent/CN110162058A/en,
CN-111798528-A,"Fabric color difference detection method, device, storage medium and equipment ",西交利物浦大学,"刘雯, 赵萌青",2020-07-01,2020-07-01,2020-10-20,,https://patents.google.com/patent/CN111798528A/en,
CN-104868740-A,Phase-shift variable combination optimization method based on double-phase-shift modulation DC converter ,西交利物浦大学,文辉清,2015-05-15,2015-05-15,2015-08-26,,https://patents.google.com/patent/CN104868740A/en,
CN-104901542-A,Unified double-phase control method adapted to bidirectional full-bridge DC converter ,西交利物浦大学,文辉清,2015-05-15,2015-05-15,2015-09-09,,https://patents.google.com/patent/CN104901542A/en,
CN-103227963-A,Static surveillance video abstraction method based on video moving target detection and tracing ,西交利物浦大学,"张百灵, 陈颖",2013-03-20,2013-03-20,2013-07-31,,https://patents.google.com/patent/CN103227963A/en,https://patentimages.storage.googleapis.com/81/2e/a0/32dbf17a21f51f/DEST_PATH_HDA00003258429400041.png
CN-111242221-A,"Image matching method, system and storage medium based on image matching ",西交利物浦大学,"申槟瑞, 朱圣鑫, 牛强, 马飞",2020-01-14,2020-01-14,2020-06-05,,https://patents.google.com/patent/CN111242221A/en,https://patentimages.storage.googleapis.com/d6/54/fd/39a63c684607fb/HDA0002366249080000051.png
CN-102905018-A,Micro missed call prompting system based on bluetooth ,西交利物浦大学,"林永义, 王炤, 罗天明, 鲍婉漪, 肖继民",2012-09-20,2012-09-20,2013-01-30,,https://patents.google.com/patent/CN102905018A/en,https://patentimages.storage.googleapis.com/53/b1/4f/decc96b80f07d8/2012103505884100003DEST_PATH_IMAGE001.png
CN-107194040-A,Water quality monitoring network multiple-objection optimization dispositions method based on bimodal current ,西交利物浦大学,"岳勇, 朱晓辉, 张新, 张一新, 王威",2017-04-27,2017-04-27,2017-09-22,,https://patents.google.com/patent/CN107194040A/en,
CN-107220786-A,A kind of construction site security risk is identificated and evaluated and prevention method ,西交利物浦大学,"张澄, 岳勇",2017-07-26,2017-07-26,2017-09-29,,https://patents.google.com/patent/CN107220786A/en,
CN-106934355-A,In-car hand detection method based on depth convolutional neural networks ,西交利物浦大学,"张百灵, 夏翌彰, 颜诗洋, 钱荣强",2017-02-28,2017-02-28,2017-07-07,,https://patents.google.com/patent/CN106934355A/en,
CN-102236719-A,Page search engine based on page classification and quick search method ,西交利物浦大学,史玉回,2011-07-25,2011-07-25,2011-11-09,,https://patents.google.com/patent/CN102236719A/en,
CN-109144349-A,"One kind is virtual, enhance or mixed reality head shows direction of motion recognition methods and system ",西交利物浦大学,"梁海宁, 徐温格, 赵宇轩, 陈蕾",2018-08-07,2018-08-07,2019-01-04,,https://patents.google.com/patent/CN109144349A/en,
CN-111555714-A,Method for measuring power peak number of characteristic mismatch photovoltaic string ,西交利物浦大学,"马洁明, 王康石, 文家乐",2020-04-30,2020-04-30,2020-08-18,,https://patents.google.com/patent/CN111555714A/en,https://patentimages.storage.googleapis.com/31/15/79/459dc819cf3385/HDA0002475881620000011.png
CN-110047915-A,One kind is based on two-dimensional semiconductor material film transistor and preparation method thereof ,西交利物浦大学,"赵天石, 赵春, 赵策洲, 杨莉, 于水长",2019-04-12,2019-04-12,2019-07-23,,https://patents.google.com/patent/CN110047915A/en,
CN-102427111-A,Flexible layered electromagnetic element ,西交利物浦大学,于昊,2011-11-28,2011-11-28,2012-04-25,,https://patents.google.com/patent/CN102427111A/en,https://patentimages.storage.googleapis.com/6f/43/e0/72e71db5cacc8b/HDA0000113207500000012.png
CN-102370453-A,Wireless capsule endoscope with annular lens ,西交利物浦大学,"王炤, 罗天明, 林永义, 陈瑾慧",2011-10-27,2011-10-27,2012-03-14,,https://patents.google.com/patent/CN102370453A/en,https://patentimages.storage.googleapis.com/25/20/27/561eb14420c328/HDA0000102785980000011.png
CN-109165376-A,Style character generating method based on a small amount of sample ,西交利物浦大学,"黄开竹, 江浩川, 杨关禹, 王晨晖, 张锐",2018-06-28,2018-06-28,2019-01-08,,https://patents.google.com/patent/CN109165376A/en,
CN-103077399-A,Biological microscopic image classification method based on integrated cascade structure ,西交利物浦大学,"张百灵, 张云港",2012-11-29,2012-11-29,2013-05-01,,https://patents.google.com/patent/CN103077399A/en,https://patentimages.storage.googleapis.com/06/48/9f/ad3cc5a7b8ed6a/HDA00002493300000021.png
CN-104751934-A,Flexible transparent conducting thin film based on graphene sandwich structure and preparation method thereof ,西交利物浦大学,"吴京锦, 赵策洲, 赵胤超",2015-03-18,2015-03-18,2015-07-01,,https://patents.google.com/patent/CN104751934A/en,
CN-103679191-A,An automatic fake-licensed vehicle detection method based on static state pictures ,西交利物浦大学,"张百灵, 周逸凡, 管文杰",2013-09-04,2013-09-04,2014-03-26,,https://patents.google.com/patent/CN103679191A/en,https://patentimages.storage.googleapis.com/8f/e3/c6/78b0d908972e86/HDA0000377070130000011.png
CN-111650938-A,AGV control method and device ,西交利物浦大学,"余丽敏, 张桐坡, 聂小凯, 马飞, 马波力",2020-06-08,2020-06-08,2020-09-11,,https://patents.google.com/patent/CN111650938A/en,https://patentimages.storage.googleapis.com/bd/f4/70/8ab5b2d516240f/HDA0002528617840000041.png
CN-103234626-A,"Noise timing, detecting and monitoring system ",西交利物浦大学,"林永义, 杨民助, 王炤, 罗天明, 戚燕菲, 肖继民, 田原",2013-04-17,2013-04-17,2013-08-07,,https://patents.google.com/patent/CN103234626A/en,
CN-108681786-A,Distributed power generation Site planning method based on power supply community structure ,"西交利物浦大学, 国投白银风电有限公司","魏刚, 赵传志, 吴春潮, 薛飞, 卢少锋, 徐晓彤",2018-04-24,2018-04-24,2018-10-19,,https://patents.google.com/patent/CN108681786A/en,
CN-113346054-A,Preparation method and application of MXene-carbon nanocage-sulfur composite material ,西交利物浦大学,"耿显葳, 杨莉, 赵策洲, 易若玮, 刘晨光, 孙艺",2021-04-23,2021-04-23,2021-09-03,,https://patents.google.com/patent/CN113346054A/en,
CN-102226832-B,Multifunctional probe bench test system used for radiation experiment of X-ray and gamma-ray ,西交利物浦大学,"归靖慷, 赵策洲, 胡新立",2011-03-31,2011-03-31,2013-11-27,2013-11-27,https://patents.google.com/patent/CN102226832B/en,https://patentimages.storage.googleapis.com/30/3d/63/3e4aecc813d0b1/HDA0000053082170000021.png
CN-110134130-A,A kind of unmanned boat automatic obstacle avoiding method based on improvement angle potential field method ,西交利物浦大学,"岳勇, 朱晓辉, 吴顺达, 李敏盛, 言斌, 苏萍",2019-06-14,2019-06-14,2019-08-16,,https://patents.google.com/patent/CN110134130A/en,
EP-3935391-A1,New biomarkers and biotargets in renal cell carcinoma ,"INSERM (Institut National de la Santé et de la Recherche Médicale), Université de Bordeaux, Centre National De La Recherche Scientifique (Cnrs), Université Côte d'Azur, The University Of Liverpool","Andreas Bikfalvi, Lindsay COOLEY, Wilfried SOULEYREAU, Gilles PAGES, Francesco Falciani, Maeva DUFIES, Kim CLARKE",2019-03-05,2020-03-04,2022-01-12,,https://patents.google.com/patent/EP3935391A1/en,
CN-105118876-A,"Cadmium telluride film solar cell, and preparation method of passivation layer of same ",西交利物浦大学,"吴京锦, 赵策洲, 赵胤超",2015-09-21,2015-09-21,2015-12-02,,https://patents.google.com/patent/CN105118876A/en,
CN-109640948-A,Chemical composition that ,"利物浦大学, 约翰霍普金斯大学","S·P·兰纳德, 安德鲁·欧文, 艾利森·萨维奇, 李·泰瑟姆, 特雷莎·夏皮罗, 拉胡尔·P·巴克希, 戈德弗里·姆兰博, 阿沛·特里帕蒂",2016-06-16,2017-06-15,2019-04-16,,https://patents.google.com/patent/CN109640948A/en,
US-2018038839-A1,Method and Apparatus for Creating a Classifier Indicative of a Presence of a Medical Condition ,"University of Liverpool, Inst. Translation Medic","Christopher Simon John Probert, Raphael Bastos Mareschi Aggio",2015-02-13,2016-02-12,2018-02-08,,https://patents.google.com/patent/US20180038839A1/en,https://patentimages.storage.googleapis.com/1e/6d/a8/d42f1da36b13e8/US20180038839A1-20180208-D00000.png
US-2019084993-A1,Pharmacologically active compounds ,The University Of Liverpool,"Martin Leuwer, Paul M. O'Neill, Neil Berry, Chandrakala Pidathala",2013-12-23,2018-04-13,2019-03-21,,https://patents.google.com/patent/US20190084993A1/en,https://patentimages.storage.googleapis.com/fc/05/06/5638475dbb275c/US20190084993A1-20190321-D00001.png
CN-110534568-A,A kind of field effect transistor and preparation method thereof of flexible nano fiber oxidation zinc-tin ,西交利物浦大学,"赵天石, 赵春, 赵策洲, 杨莉, 于水长",2019-08-27,2019-08-27,2019-12-03,,https://patents.google.com/patent/CN110534568A/en,
US-2017330743-A1,Dielectric barrier layer ,The University Of Liverpool,"Paul R. Chalker, Joseph William ROBERTS",2014-11-17,2015-11-17,2017-11-16,,https://patents.google.com/patent/US20170330743A1/en,https://patentimages.storage.googleapis.com/6d/f9/3a/fd87b946d4fefa/US20170330743A1-20171116-D00000.png
US-2020064288-A1,Gas sorption screening ,The University Of Liverpool,"Andrew Cooper, Robert CLOWES",2017-02-21,2018-02-21,2020-02-27,,https://patents.google.com/patent/US20200064288A1/en,https://patentimages.storage.googleapis.com/6b/17/1a/c0919263464f01/US20200064288A1-20200227-D00000.png
CN-112990259-A,Early fault diagnosis method of rotary mechanical bearing based on improved transfer learning ,西交利物浦大学,"杨政霓, 杨瑞",2021-02-04,2021-02-04,2021-06-18,,https://patents.google.com/patent/CN112990259A/en,https://patentimages.storage.googleapis.com/0c/5d/f2/ce203a640bfa5f/HDA0002933282880000021.png
CN-203241147-U,Noise timing detection monitoring system ,西交利物浦大学,"林永义, 杨民助, 王炤, 罗天明, 戚燕菲, 肖继民, 田原",2013-04-17,2013-04-17,2013-10-16,2013-10-16,https://patents.google.com/patent/CN203241147U/en,
US-2019369268-A1,Phantom ,The University Of Liverpool,"Gianluigi Casse, Jonathan Taylor",2017-02-03,2018-02-05,2019-12-05,,https://patents.google.com/patent/US20190369268A1/en,https://patentimages.storage.googleapis.com/54/3d/4c/eee8de22d563fe/US20190369268A1-20191205-D00000.png
GB-2500000-A,Microwave monitoring using an electrically conductive textile ,Univ Liverpool John Moores,"Al-Shamma A Ahmed, Andrew Shaw, Alex Mason, Stephen Wylie",2012-03-05,2012-03-05,2013-09-11,,https://patents.google.com/patent/GB2500000A/en,
GB-201515498-D0,Apparatus and method for measuring water activity in food products ,Univ Liverpool John Moores,,2015-09-01,2015-09-01,2015-10-14,,https://patents.google.com/patent/GB201515498D0/en,
